task_id,selection_status,demonstration_pairs,test_pairs,candidates_considered,exact_training_candidates,collision_candidates,selection_seconds,lodo_pair_exact,lodo_cell_accuracy,novel_test_colors,novel_test_color_count,identity_pair_exact_rate,identity_task_exact,posthoc_oracle_local_exists,posthoc_oracle_neighborhood,posthoc_oracle_model_bits,outcome,selected_neighborhood,offset_count,exception_count,model_description_bits,wrapper_description_bits,total_description_bits,mean_test_support,min_test_support,labeled_pairs,pair_exact_count,pair_exact_rate,task_exact,pair_exact_count_pass_at_2,pair_exact_rate_pass_at_2,task_exact_pass_at_2,second_neighborhood,matching_shape_pairs,cell_accuracy,scored_cells,compiled_checked,compiled_equivalent,binary4_invalid_rate,onehot_invalid_rate,dataset,dataset_commit,split,task_index
6d0160f0,selected,4,1,29,3,26,0.045974266016855836,0.0,0.7768595041322314,,0,0.0,0.0,1.0,moore_r1,5841.0,predicted_incorrect,moore_r1,9,110,4478.0,8.0,4486.0,0.12396694214876033,0.12396694214876033,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r2,1,0.71900826446281,121,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,163
6d0aefbc,unsupported_shape_change,4,1,29,0,0,1.567997969686985e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,164
6d58a25d,no_deterministic_local_rule,3,1,29,0,29,0.05441627698019147,,,1;6,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,165
6d75e8bb,selected,3,1,29,2,27,0.021196587942540646,0.0,0.8768656716417911,,0,0.0,0.0,1.0,moore_r2,5478.0,predicted_incorrect,von_neumann_r2,13,33,1949.0,8.0,1957.0,0.31313131313131315,0.31313131313131315,1,0,0.0,0.0,0,0.0,0.0,moore_r2,1,0.8282828282828283,99,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,166
6e02f1e3,selected,5,1,29,2,27,0.01103541103657335,0.0,0.0,,0,0.0,0.0,1.0,von_neumann_r2,3125.0,predicted_incorrect,von_neumann_r2,13,45,2621.0,8.0,2629.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.0,9,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,167
6e19193c,no_deterministic_local_rule,2,1,29,0,29,0.010555847082287073,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,168
6e82a1ae,selected,3,1,29,2,27,0.02325739699881524,0.0,0.87,,0,0.0,0.0,0.0,,,predicted_incorrect,von_neumann_r2,13,42,2453.0,8.0,2461.0,0.44,0.44,1,0,0.0,0.0,0,0.0,0.0,,1,0.86,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,169
6ecd11f4,unsupported_shape_change,3,1,29,0,0,1.535983756184578e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,170
6f8cd79b,selected,4,1,29,4,25,0.013512035016901791,1.0,1.0,,0,0.0,0.0,1.0,von_neumann_r1,240.0,solved,von_neumann_r1,5,8,240.0,8.0,248.0,1.0,1.0,1,1,1.0,1.0,1,1.0,1.0,,1,1.0,42,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,171
6fa7a44f,unsupported_shape_change,4,1,29,0,0,1.700012944638729e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,172
72322fa7,no_deterministic_local_rule,3,1,29,0,29,0.03365289303474128,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,173
72ca375d,unsupported_shape_change,3,1,29,0,0,1.5229452401399612e-06,,,9,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,174
73251a56,selected,3,1,29,2,27,0.09094773698598146,0.0,0.8949357520786092,9,1,0.0,0.0,1.0,von_neumann_r2,10465.0,predicted_incorrect,von_neumann_r2,13,131,7441.0,8.0,7449.0,0.02040816326530612,0.02040816326530612,1,0,0.0,0.0,0,0.0,0.0,,1,0.8752834467120182,441,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,175
7447852a,no_deterministic_local_rule,3,1,29,0,29,0.008365802001208067,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,176
7468f01a,unsupported_shape_change,3,1,29,0,0,1.5259720385074615e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,177
746b3537,unsupported_shape_change,5,1,29,0,0,1.301988959312439e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,178
74dd1130,selected,4,1,29,4,25,0.010531637934036553,0.0,0.5,3;4,2,0.0,0.0,1.0,von_neumann_r1,625.0,predicted_incorrect,von_neumann_r1,5,18,481.0,8.0,489.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.3333333333333333,9,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,179
75b8110e,unsupported_shape_change,5,1,29,0,0,1.6200356185436249e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,180
760b3cac,no_deterministic_local_rule,3,1,29,0,29,0.009838512050919235,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,181
776ffc46,no_deterministic_local_rule,4,1,29,0,29,0.07198273600079119,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,182
77fdfe62,unsupported_shape_change,3,1,29,0,0,1.574982888996601e-06,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,183
780d0b14,unsupported_shape_change,3,1,29,0,0,8.350471034646034e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,184
7837ac64,unsupported_shape_change,4,1,29,0,0,1.2719538062810898e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,185
794b24be,selected,10,2,29,1,28,0.020957395085133612,0.0,0.5333333333333333,,0,0.0,0.0,1.0,moore_r2,5478.0,predicted_incorrect,moore_r2,25,42,4542.0,8.0,4550.0,0.0,0.0,2,0,0.0,0.0,0,0.0,0.0,,2,0.5,18,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,186
7b6016b9,no_deterministic_local_rule,3,1,29,0,29,0.07296166499145329,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,187
7b7f7511,unsupported_shape_change,3,1,29,0,0,1.4909310266375542e-06,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,188
7c008303,unsupported_shape_change,3,1,29,0,0,9.469222277402878e-07,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,189
7ddcd7ec,no_deterministic_local_rule,3,1,29,0,29,0.01551891304552555,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,190
7df24a62,no_deterministic_local_rule,4,1,29,0,29,0.0978147879941389,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,191
7e0986d6,selected,2,1,29,4,25,0.03019319090526551,0.0,0.9282051282051282,4;5,2,0.0,0.0,1.0,von_neumann_r1,818.0,predicted_incorrect,von_neumann_r1,5,21,553.0,8.0,561.0,0.22549019607843138,0.22549019607843138,1,0,0.0,0.0,0,0.0,0.0,,1,0.9362745098039216,204,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,192
7f4411dc,selected,3,1,29,4,25,0.04456658894196153,0.0,0.9566074950690335,8,1,0.0,0.0,1.0,von_neumann_r1,529.0,predicted_incorrect,von_neumann_r1,5,13,360.0,8.0,368.0,0.22,0.22,1,0,0.0,0.0,0,0.0,0.0,,1,0.9,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,193
7fe24cdd,unsupported_shape_change,3,1,29,0,0,1.4830147847533226e-06,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,194
80af3007,unsupported_shape_change,3,1,29,0,0,9.419163689017296e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,195
810b9b61,selected,3,1,29,1,28,0.03262941900175065,0.0,0.8945386064030132,,0,0.0,0.0,1.0,moore_r2,7767.0,predicted_incorrect,moore_r2,25,58,6206.0,8.0,6214.0,0.10416666666666667,0.10416666666666667,1,0,0.0,0.0,0,0.0,0.0,,1,0.8958333333333334,144,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,196
82819916,no_deterministic_local_rule,4,1,29,0,29,0.016965090995654464,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,197
83302e8f,no_deterministic_local_rule,3,1,29,0,29,0.08081825310364366,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,198
834ec97d,no_deterministic_local_rule,3,1,29,0,29,0.0076801510294899344,,,3,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,199
8403a5d5,no_deterministic_local_rule,3,1,29,0,29,0.015578400925733149,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,200
846bdb03,unsupported_shape_change,4,1,29,0,0,1.8664984963834286e-05,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,201
855e0971,no_deterministic_local_rule,4,1,29,0,29,0.041169986012391746,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,202
85c4e7cd,selected,4,1,29,3,26,0.03550965990871191,0.0,0.09302325581395349,,0,0.0,0.0,1.0,moore_r1,11122.0,predicted_incorrect,moore_r1,9,196,7921.0,8.0,7929.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.14285714285714285,196,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,203
868de0fa,no_deterministic_local_rule,5,1,29,0,29,0.0453235519817099,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,204
8731374e,unsupported_shape_change,3,1,29,0,0,1.4409888535737991e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,205
88a10436,no_deterministic_local_rule,3,1,29,0,29,0.012088318006135523,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,206
88a62173,unsupported_shape_change,3,1,29,0,0,1.544947735965252e-06,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,207
890034e9,selected,3,1,29,2,27,0.09077204496134073,0.0,0.9652305366591081,,0,0.0,0.0,1.0,moore_r2,6831.0,predicted_incorrect,von_neumann_r2,13,46,2677.0,8.0,2685.0,0.011337868480725623,0.011337868480725623,1,0,0.0,0.0,0,0.0,0.0,,1,0.9591836734693877,441,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,208
8a004b2b,unsupported_shape_change,3,1,29,0,0,1.693028025329113e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,209
8be77c9e,unsupported_shape_change,3,1,29,0,0,8.039642125368118e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,210
8d5021e8,unsupported_shape_change,3,1,29,0,0,7.880153134465218e-07,,,3,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,211
8d510a79,no_deterministic_local_rule,2,1,29,0,29,0.010505210957489908,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,212
8e1813be,unsupported_shape_change,3,1,29,0,0,9.834067896008492e-06,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,213
8e5a5113,no_deterministic_local_rule,3,1,29,0,29,0.007195241982117295,,,9,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,214
8eb1be9a,no_deterministic_local_rule,2,1,29,0,29,0.019275404047220945,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,215
8efcae92,unsupported_shape_change,3,1,29,0,0,1.4100223779678345e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,216
8f2ea7aa,no_deterministic_local_rule,3,1,29,0,29,0.013161429087631404,,,2,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,217
90c28cc7,unsupported_shape_change,3,1,29,0,0,1.2509990483522415e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,218
90f3ed37,no_deterministic_local_rule,3,1,29,0,29,0.021932250005193055,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,219
913fb3ed,selected,4,1,29,3,26,0.04366120195481926,0.25,0.9851694915254238,,0,0.0,0.0,1.0,moore_r1,1437.0,predicted_incorrect,moore_r1,9,30,1276.0,8.0,1284.0,0.984375,0.984375,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r2,1,0.984375,256,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,220
91413438,unsupported_shape_change,4,1,29,0,0,1.3950048014521599e-06,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,221
91714a58,selected,3,1,29,4,25,0.06820455298293382,0.0,0.7552083333333334,,0,0.0,0.0,1.0,von_neumann_r1,6199.0,predicted_incorrect,von_neumann_r1,5,196,4758.0,8.0,4766.0,0.3984375,0.3984375,1,0,0.0,0.0,0,0.0,0.0,moore_r1,1,0.75390625,256,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,222
9172f3a0,unsupported_shape_change,2,1,29,0,0,1.676962710916996e-06,,,1;6,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,223
928ad970,no_deterministic_local_rule,3,1,29,0,29,0.026945592020638287,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,224
93b581b8,selected,3,1,29,1,28,0.009495623991824687,0.0,0.6203703703703703,,0,0.0,0.0,1.0,moore_r2,5686.0,predicted_incorrect,moore_r2,25,41,4438.0,8.0,4446.0,0.027777777777777776,0.027777777777777776,1,0,0.0,0.0,0,0.0,0.0,,1,0.6666666666666666,36,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,225
941d9a10,no_deterministic_local_rule,3,1,29,0,29,0.015618370962329209,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,226
94f9d214,unsupported_shape_change,4,1,29,0,0,2.12306622415781e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,227
952a094c,selected,3,1,29,2,27,0.02307725604623556,0.0,0.92,,0,0.0,0.0,1.0,von_neumann_r2,1893.0,predicted_incorrect,von_neumann_r2,13,24,1444.0,8.0,1452.0,0.22,0.22,1,0,0.0,0.0,0,0.0,0.0,,1,0.92,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,228
9565186b,selected,4,1,29,5,24,0.011282724910415709,0.25,0.7222222222222222,,0,0.0,0.0,1.0,von_neumann_r1,577.0,predicted_incorrect,center_wire_-1_+0,2,11,161.0,8.0,169.0,0.6666666666666666,0.6666666666666666,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r1,1,0.2222222222222222,9,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,229
95990924,selected,3,1,29,3,26,0.03454266500193626,1.0,1.0,,0,0.0,0.0,1.0,moore_r1,475.0,predicted_incorrect,moore_r1,9,4,232.0,8.0,240.0,0.9333333333333333,0.9333333333333333,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r2,1,0.9688888888888889,225,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,230
963e52fc,unsupported_shape_change,3,1,29,0,0,1.4780089259147644e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,231
97999447,no_deterministic_local_rule,3,1,29,0,29,0.013746970915235579,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,232
97a05b5b,unsupported_shape_change,3,1,29,0,0,3.2830284908413887e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,233
98cf29f8,no_deterministic_local_rule,3,1,29,0,29,0.03532459097914398,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,234
995c5fa3,unsupported_shape_change,4,1,29,0,0,1.4739343896508217e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,235
99b1bc43,unsupported_shape_change,4,1,29,0,0,7.459893822669983e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,236
99fa7670,no_deterministic_local_rule,4,1,29,0,29,0.008667433983646333,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,237
9aec4887,unsupported_shape_change,3,1,29,0,0,1.1667958460748196e-05,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,238
9af7a82c,unsupported_shape_change,4,1,29,0,0,7.270136848092079e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,239
9d9215db,no_deterministic_local_rule,3,1,29,0,29,0.049144366988912225,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,240
9dfd6313,selected,3,1,29,1,28,0.0062937350012362,0.0,0.64,,0,0.0,0.0,1.0,moore_r2,3502.0,predicted_incorrect,moore_r2,25,18,2045.0,8.0,2053.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.6111111111111112,36,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,241
9ecd008a,unsupported_shape_change,3,1,29,0,0,1.3969838619232178e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,242
9edfc990,selected,3,1,29,2,27,0.047634700895287097,0.0,0.6076923076923076,,0,0.0,0.0,1.0,von_neumann_r2,19258.0,predicted_incorrect,von_neumann_r2,13,255,14386.0,8.0,14394.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.66015625,256,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,243
9f236235,unsupported_shape_change,3,1,29,0,0,2.0560109987854958e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,244
a1570a43,selected,4,1,29,1,28,0.02186571597121656,0.0,0.8013698630136986,,0,0.0,0.0,1.0,moore_r2,7247.0,predicted_incorrect,moore_r2,25,58,6206.0,8.0,6214.0,0.4,0.4,1,0,0.0,0.0,0,0.0,0.0,,1,0.875,80,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,245
a2fd1cf0,no_deterministic_local_rule,3,1,29,0,29,0.02646798698697239,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,training,246
